20220923 130000;0.96325;0.96680;0.95906;0.96348;8078
20220923 140000;0.96367;0.96515;0.95866;0.96333;3140
20220923 150000;0.96341;0.96558;0.96094;0.96372;8324
20220923 160000;0.96380;0.96573;0.96266;0.96356;2147
20220923 170000;0.96349;0.96494;0.96112;0.96341;6516
20220923 180000;0.96312;0.96704;0.96188;0.96353;7336
20220923 190000;0.96335;0.96471;0.96143;0.96364;6137
20220923 200000;0.96361;0.96452;0.96303;0.96343;5831
20220923 210000;0.96363;0.96465;0.96160;0.96349;6370
20220923 220000;0.96341;0.96459;0.96276;0.96321;9032
20220923 230000;0.96364;0.96535;0.96208;0.96310;853
20220926 000000;0.96317;0.96379;0.96253;0.96302;3731
20220926 010000;0.96318;0.96430;0.96120;0.96282;2724
20220926 020000;0.96307;0.96513;0.96172;0.96268;6002
20220926 030000;0.96202;0.96434;0.96131;0.96260;5733
20220926 040000;0.96243;0.96373;0.96220;0.96284;1166
20220926 050000;0.96306;0.96467;0.96189;0.96296;6205
20220926 060000;0.96318;0.96536;0.96227;0.96283;1878
20220926 070000;0.96323;0.96406;0.96156;0.96262;6713
20220926 080000;0.96284;0.96363;0.96073;0.96243;8823
20220926 090000;0.96245;0.96469;0.96092;0.96223;4621
20220926 100000;0.96215;0.96493;0.95648;0.96264;900
20220926 110000;0.96274;0.96539;0.95915;0.96320;8992
20220926 120000;0.96340;0.96441;0.96238;0.96295;4125
20220926 130000;0.96294;0.96442;0.95822;0.96287;541
20220926 140000;0.96276;0.97068;0.96083;0.96299;2401
20220926 150000;0.96275;0.96662;0.95802;0.96280;979
20220926 160000;0.96288;0.96532;0.96090;0.96280;2027
20220926 170000;0.96251;0.96713;0.96135;0.96336;6963
20220926 180000;0.96337;0.96523;0.96104;0.96337;5640
20220926 190000;0.96315;0.96607;0.96012;0.96354;4200
20220926 200000;0.96374;0.96428;0.96220;0.96379;3946
20220926 210000;0.96394;0.96448;0.96240;0.96396;6472
20220926 220000;0.96408;0.96510;0.96326;0.96411;8298
20220926 230000;0.96412;0.96489;0.96331;0.96409;1007
20220927 000000;0.96356;0.96498;0.96110;0.96431;1468
20220927 010000;0.96466;0.96557;0.96218;0.96424;3789
20220927 020000;0.96388;0.96484;0.96287;0.96443;1292
20220927 030000;0.96513;0.96604;0.96298;0.96439;3317
20220927 040000;0.96460;0.96503;0.96275;0.96432;2800
20220927 050000;0.96466;0.96537;0.96366;0.96419;4737
20220927 060000;0.96366;0.96720;0.96264;0.96415;5925
20220927 070000;0.96450;0.96618;0.96347;0.96434;611
20220927 080000;0.96424;0.96821;0.96286;0.96433;3866
20220927 090000;0.96424;0.96674;0.96148;0.96450;9282
20220927 100000;0.96468;0.96735;0.96296;0.96465;9363
20220927 110000;0.96462;0.97090;0.96296;0.96472;721
20220927 120000;0.96474;0.96616;0.96394;0.96441;1818
20220927 130000;0.96433;0.96773;0.96094;0.96424;9112
20220927 140000;0.96441;0.97166;0.95974;0.96395;5985
20220927 150000;0.96433;0.96734;0.95718;0.96359;6138
20220927 160000;0.96370;0.96766;0.96208;0.96338;3593
20220927 170000;0.96331;0.96551;0.96120;0.96312;8514
20220927 180000;0.96379;0.96540;0.96234;0.96338;4948
20220927 190000;0.96361;0.96838;0.96181;0.96360;2704
20220927 200000;0.96404;0.96606;0.96270;0.96388;4632
20220927 210000;0.96371;0.96601;0.96320;0.96429;7739
20220927 220000;0.96440;0.96554;0.96383;0.96441;7565
20220927 230000;0.96423;0.96584;0.96377;0.96443;2007
20220928 000000;0.96457;0.96491;0.96320;0.96443;2766
20220928 010000;0.96449;0.96549;0.96422;0.96450;5384
20220928 020000;0.96403;0.96592;0.96110;0.96450;4796
20220928 030000;0.96432;0.96654;0.96348;0.96462;1598
20220928 040000;0.96499;0.96544;0.96303;0.96466;2107
20220928 050000;0.96440;0.96579;0.96277;0.96486;4974
20220928 060000;0.96479;0.96600;0.96113;0.96494;2063
20220928 070000;0.96544;0.96604;0.96376;0.96499;5563
20220928 080000;0.96521;0.97047;0.96305;0.96469;4691
20220928 090000;0.96481;0.96696;0.96285;0.96504;7817
20220928 100000;0.96488;0.96786;0.96359;0.96510;5797
20220928 110000;0.96530;0.97156;0.96158;0.96511;7636
20220928 120000;0.96519;0.96572;0.96379;0.96517;7316
20220928 130000;0.96546;0.96724;0.96319;0.96518;3375
20220928 140000;0.96540;0.96982;0.95717;0.96613;3110
20220928 150000;0.96681;0.97179;0.96382;0.96603;3902
20220928 160000;0.96591;0.96988;0.96449;0.96625;6923
20220928 170000;0.96618;0.96894;0.96010;0.96608;4343
20220928 180000;0.96628;0.96841;0.96492;0.96639;8246
20220928 190000;0.96649;0.96733;0.96441;0.96606;3053
20220928 200000;0.96613;0.96676;0.96525;0.96611;6066
20220928 210000;0.96627;0.96718;0.96580;0.96617;1065
20220928 220000;0.96599;0.96791;0.96535;0.96605;3938
20220928 230000;0.96618;0.96681;0.96427;0.96621;6979
20220929 000000;0.96625;0.96685;0.96565;0.96627;7691
20220929 010000;0.96597;0.96782;0.96519;0.96617;5339
20220929 020000;0.96603;0.96780;0.96554;0.96617;950
20220929 030000;0.96617;0.96779;0.96556;0.96634;732
20220929 040000;0.96612;0.96695;0.96334;0.96622;8154
20220929 050000;0.96595;0.96736;0.96473;0.96634;2882
20220929 060000;0.96590;0.96708;0.96456;0.96623;1676
20220929 070000;0.96647;0.96834;0.96555;0.96633;7915
20220929 080000;0.96623;0.96742;0.96309;0.96645;3865
20220929 090000;0.96620;0.97040;0.96318;0.96647;5569
20220929 100000;0.96666;0.97033;0.96433;0.96646;8866
20220929 110000;0.96668;0.97073;0.96449;0.96683;5628
20220929 120000;0.96674;0.96724;0.96566;0.96691;7146
20220929 130000;0.96722;0.97078;0.96299;0.96685;2340
20220929 140000;0.96747;0.97016;0.95784;0.96670;8198
20220929 150000;0.96662;0.96953;0.96429;0.96615;6645
20220929 160000;0.96658;0.97031;0.96262;0.96606;3758
20220929 170000;0.96656;0.96876;0.96556;0.96629;2638
20220929 180000;0.96646;0.96862;0.96584;0.96660;3689
20220929 190000;0.96699;0.96841;0.96469;0.96687;7049
20220929 200000;0.96729;0.96805;0.96655;0.96705;1492
20220929 210000;0.96701;0.96776;0.96617;0.96700;2453
20220929 220000;0.96697;0.96774;0.96560;0.96703;8268
20220929 230000;0.96715;0.96813;0.96566;0.96715;3817
20220930 000000;0.96710;0.96768;0.96572;0.96711;3306
20220930 010000;0.96755;0.96871;0.96588;0.96727;4191
20220930 020000;0.96721;0.96866;0.96651;0.96736;3156
20220930 030000;0.96753;0.96790;0.96647;0.96734;5956
20220930 040000;0.96762;0.96866;0.96651;0.96743;2810
20220930 050000;0.96736;0.96833;0.96633;0.96746;4878
20220930 060000;0.96711;0.96902;0.96637;0.96735;1152
20220930 070000;0.96714;0.96957;0.96414;0.96777;6530
20220930 080000;0.96780;0.96896;0.96617;0.96820;2577
20220930 090000;0.96870;0.97118;0.96758;0.96844;4591
20220930 100000;0.96869;0.97148;0.96412;0.96863;1019
20220930 110000;0.96857;0.97213;0.96599;0.96897;5472
20220930 120000;0.96897;0.96960;0.96789;0.96919;8734
20220930 130000;0.96954;0.97306;0.96840;0.96955;4589
20220930 140000;0.97010;0.97412;0.96651;0.96896;1859
20220930 150000;0.96900;0.97531;0.96419;0.96829;7429
20220930 160000;0.96794;0.97202;0.96435;0.96837;5274
20220930 170000;0.96815;0.96973;0.96667;0.96879;7347
20220930 180000;0.96783;0.97073;0.96539;0.96892;1799
20220930 190000;0.96901;0.97252;0.96698;0.96869;618
20220930 200000;0.96845;0.96915;0.96710;0.96874;2791
20220930 210000;0.96881;0.97017;0.96832;0.96892;7362
20220930 220000;0.96942;0.96981;0.96763;0.96892;2577
20220930 230000;0.96958;0.97129;0.96680;0.96922;4921
20221003 000000;0.96908;0.97055;0.96861;0.96937;2189
20221003 010000;0.96917;0.97006;0.96831;0.96956;7362
20221003 020000;0.96938;0.97090;0.96763;0.96944;3194
20221003 030000;0.96955;0.97118;0.96870;0.96958;876
20221003 040000;0.97014;0.97107;0.96904;0.96982;5548
20221003 050000;0.97001;0.97129;0.96811;0.96981;3472
20221003 060000;0.97005;0.97364;0.96852;0.96976;3431
20221003 070000;0.96956;0.97164;0.96855;0.96977;4126
20221003 080000;0.97004;0.97277;0.96736;0.96978;5617
20221003 090000;0.97040;0.97315;0.96135;0.97055;5464
20221003 100000;0.97028;0.97238;0.96767;0.97079;4399
20221003 110000;0.97117;0.97504;0.96920;0.97035;7506
20221003 120000;0.97050;0.97095;0.96902;0.97024;7331
20221003 130000;0.97050;0.97438;0.96894;0.96991;1984
20221003 140000;0.96960;0.97248;0.96701;0.97023;3757
20221003 150000;0.97046;0.97438;0.96379;0.97024;2759
20221003 160000;0.97024;0.97192;0.96772;0.97008;3987
20221003 170000;0.97020;0.97307;0.96575;0.97035;1607
20221003 180000;0.97034;0.97240;0.96794;0.97047;2699
20221003 190000;0.97031;0.97195;0.96827;0.97053;4349
20221003 200000;0.97049;0.97160;0.96984;0.97045;5931
20221003 210000;0.97063;0.97108;0.96956;0.97055;7330
20221003 220000;0.97067;0.97147;0.96947;0.97072;3719
20221003 230000;0.97045;0.97205;0.96920;0.97091;7043
20221004 000000;0.97071;0.97154;0.96929;0.97085;8748
20221004 010000;0.97008;0.97173;0.96942;0.97086;2449
20221004 020000;0.97050;0.97148;0.96920;0.97094;1711
20221004 030000;0.97125;0.97237;0.96888;0.97108;8379
20221004 040000;0.97084;0.97339;0.96814;0.97119;8650
20221004 050000;0.97109;0.97212;0.96957;0.97133;8008
20221004 060000;0.97121;0.97360;0.96993;0.97154;6856
20221004 070000;0.97208;0.97671;0.96774;0.97165;2247
20221004 080000;0.97164;0.97313;0.97067;0.97133;8480
20221004 090000;0.97112;0.97596;0.96611;0.97166;5165
20221004 100000;0.97126;0.97229;0.96790;0.97105;1951
20221004 110000;0.97151;0.97343;0.96581;0.97159;4701
20221004 120000;0.97146;0.97257;0.96982;0.97161;1021
20221004 130000;0.97131;0.97542;0.96875;0.97249;7117
20221004 140000;0.97246;0.97613;0.96583;0.97255;8733
20221004 150000;0.97261;0.97884;0.97014;0.97213;4040
20221004 160000;0.97174;0.97326;0.96855;0.97190;2061
20221004 170000;0.97166;0.97485;0.96970;0.97236;7456
20221004 180000;0.97222;0.97356;0.96915;0.97237;7371
20221004 190000;0.97206;0.97386;0.97029;0.97259;3176
20221004 200000;0.97244;0.97370;0.97086;0.97258;5632
20221004 210000;0.97323;0.97429;0.97167;0.97266;4630
20221004 220000;0.97252;0.97361;0.97166;0.97271;9413
20221004 230000;0.97265;0.97360;0.97175;0.97246;9488
20221005 000000;0.97219;0.97369;0.97131;0.97235;4945
20221005 010000;0.97234;0.97445;0.97140;0.97258;3280
20221005 020000;0.97266;0.97309;0.97192;0.97259;3663
20221005 030000;0.97197;0.97395;0.97150;0.97275;4882
20221005 040000;0.97281;0.97333;0.97172;0.97269;5168
20221005 050000;0.97277;0.97411;0.97145;0.97275;1401
20221005 060000;0.97294;0.97383;0.97107;0.97260;8888
20221005 070000;0.97258;0.97326;0.97121;0.97278;6570
20221005 080000;0.97279;0.97345;0.97048;0.97267;4851
20221005 090000;0.97211;0.97371;0.96845;0.97267;2630
20221005 100000;0.97219;0.97412;0.96678;0.97265;4972
20221005 110000;0.97276;0.97448;0.96824;0.97283;2456
20221005 120000;0.97226;0.97396;0.97188;0.97284;8418
20221005 130000;0.97218;0.97545;0.97049;0.97257;2933
20221005 140000;0.97262;0.97616;0.97038;0.97249;9433
20221005 150000;0.97215;0.97611;0.97027;0.97213;6331
20221005 160000;0.97236;0.97750;0.97033;0.97188;4214
20221005 170000;0.97189;0.97561;0.97004;0.97200;5897
20221005 180000;0.97257;0.97329;0.96963;0.97206;9073
20221005 190000;0.97163;0.97611;0.96709;0.97243;3223
20221005 200000;0.97203;0.97405;0.97119;0.97246;3053
20221005 210000;0.97229;0.97280;0.97172;0.97243;6320
20221005 220000;0.97175;0.97301;0.97076;0.97256;1850
20221005 230000;0.97282;0.97380;0.97179;0.97256;4702
20221006 000000;0.97265;0.97364;0.97087;0.97287;4803
20221006 010000;0.97324;0.97491;0.97241;0.97321;8747
20221006 020000;0.97283;0.97382;0.97229;0.97328;6396
20221006 030000;0.97370;0.97442;0.97323;0.97351;6537
20221006 040000;0.97328;0.97450;0.97209;0.97371;3991
20221006 050000;0.97408;0.97555;0.97359;0.97404;5607
20221006 060000;0.97384;0.97653;0.97161;0.97435;8940
20221006 070000;0.97461;0.97739;0.97191;0.97453;6690
20221006 080000;0.97448;0.97672;0.97361;0.97463;4330
20221006 090000;0.97456;0.98135;0.96893;0.97480;734
20221006 100000;0.97487;0.97683;0.97049;0.97457;837
20221006 110000;0.97480;0.97964;0.96977;0.97470;9172
20221006 120000;0.97483;0.97566;0.97315;0.97484;8695
20221006 130000;0.97476;0.98153;0.97320;0.97546;6229
20221006 140000;0.97529;0.97758;0.96993;0.97551;4212
20221006 150000;0.97508;0.97670;0.97026;0.97532;6158
20221006 160000;0.97574;0.97662;0.97315;0.97567;8558
20221006 170000;0.97588;0.97777;0.97204;0.97551;6192
20221006 180000;0.97559;0.97801;0.97384;0.97588;1934
20221006 190000;0.97568;0.97853;0.97399;0.97635;6174
20221006 200000;0.97589;0.97773;0.97526;0.97645;6198
20221006 210000;0.97611;0.97809;0.97569;0.97651;700
20221006 220000;0.97727;0.97905;0.97568;0.97633;3140
20221006 230000;0.97661;0.97701;0.97564;0.97657;8537
20221007 000000;0.97615;0.97792;0.97499;0.97651;7269
20221007 010000;0.97628;0.97835;0.97556;0.97647;1471
20221007 020000;0.97621;0.97688;0.97526;0.97637;667
20221007 030000;0.97658;0.97811;0.97575;0.97650;8362
20221007 040000;0.97615;0.97688;0.97474;0.97649;8795
20221007 050000;0.97653;0.97773;0.97527;0.97645;8468
20221007 060000;0.97623;0.97812;0.97523;0.97655;4680
20221007 070000;0.97654;0.98014;0.97319;0.97696;2103
20221007 080000;0.97737;0.97927;0.97520;0.97697;689
20221007 090000;0.97741;0.98054;0.97562;0.97662;6956
20221007 100000;0.97700;0.97827;0.97357;0.97644;8228
20221007 110000;0.97604;0.97980;0.97442;0.97636;8285
20221007 120000;0.97642;0.97806;0.97363;0.97629;7340
20221007 130000;0.97613;0.97796;0.96986;0.97626;3852
20221007 140000;0.97602;0.97965;0.96538;0.97642;9057
20221007 150000;0.97655;0.98103;0.97387;0.97645;8385
20221007 160000;0.97642;0.97704;0.97502;0.97652;6056
20221007 170000;0.97627;0.97756;0.97366;0.97659;5562
20221007 180000;0.97691;0.97837;0.97570;0.97656;1057
20221007 190000;0.97693;0.97751;0.97514;0.97641;1970
20221007 200000;0.97685;0.97842;0.97572;0.97657;8145
20221007 210000;0.97637;0.97801;0.97528;0.97654;1673
20221007 220000;0.97661;0.97767;0.97619;0.97676;924
20221007 230000;0.97672;0.97736;0.97506;0.97686;4145
20221010 000000;0.97681;0.97786;0.97465;0.97680;7430
20221010 010000;0.97662;0.97792;0.97591;0.97704;3378
20221010 020000;0.97742;0.97889;0.97624;0.97725;2010
20221010 030000;0.97749;0.97828;0.97643;0.97724;6236
20221010 040000;0.97680;0.97816;0.97566;0.97742;2369
20221010 050000;0.97738;0.97872;0.97592;0.97750;4441
20221010 060000;0.97725;0.97895;0.97591;0.97773;5604
20221010 070000;0.97771;0.98068;0.97445;0.97782;8363
20221010 080000;0.97759;0.98243;0.97590;0.97806;6327
20221010 090000;0.97851;0.97961;0.97399;0.97768;1789
20221010 100000;0.97777;0.97942;0.97281;0.97741;3346
20221010 110000;0.97783;0.98184;0.97624;0.97751;4525
20221010 120000;0.97778;0.97840;0.97735;0.97762;741
20221010 130000;0.97809;0.98277;0.97238;0.97859;3974
20221010 140000;0.97940;0.98273;0.97541;0.97889;1605
20221010 150000;0.97876;0.98375;0.97686;0.97891;5129
20221010 160000;0.97913;0.98151;0.97718;0.97882;1857
20221010 170000;0.97847;0.98069;0.97486;0.97936;1584
20221010 180000;0.97927;0.98064;0.97510;0.97925;3286
20221010 190000;0.97886;0.98156;0.97785;0.97938;5392
20221010 200000;0.97979;0.98140;0.97847;0.97959;4220
20221010 210000;0.97938;0.98094;0.97888;0.97941;8851
20221010 220000;0.97951;0.98141;0.97838;0.97932;5853
20221010 230000;0.97945;0.98093;0.97857;0.97934;3929
20221011 000000;0.97992;0.98039;0.97784;0.97939;4083
20221011 010000;0.97961;0.98065;0.97861;0.97924;3074
20221011 020000;0.97878;0.97981;0.97817;0.97915;4577
20221011 030000;0.97921;0.97990;0.97811;0.97905;4680
20221011 040000;0.97904;0.98067;0.97785;0.97934;2424
20221011 050000;0.97939;0.97995;0.97850;0.97940;5898
20221011 060000;0.97906;0.98199;0.97736;0.97954;1916
20221011 070000;0.97981;0.98141;0.97669;0.97964;8489
20221011 080000;0.97921;0.98030;0.97758;0.97964;654
20221011 090000;0.97964;0.98281;0.97739;0.97917;1987
20221011 100000;0.97956;0.98427;0.97737;0.97921;3093
20221011 110000;0.97876;0.98214;0.97730;0.97922;7568
20221011 120000;0.97902;0.98073;0.97718;0.97929;8199
20221011 130000;0.97971;0.98263;0.97645;0.97896;2432
20221011 140000;0.97897;0.98298;0.97784;0.97925;2668
20221011 150000;0.97943;0.98335;0.96949;0.97992;8163
20221011 160000;0.97968;0.98256;0.97705;0.97995;8492
20221011 170000;0.97994;0.98231;0.97882;0.98035;4430
20221011 180000;0.98044;0.98230;0.97933;0.98041;6938
20221011 190000;0.98019;0.98177;0.97746;0.98059;4575
20221011 200000;0.98102;0.98235;0.97836;0.98066;3036
20221011 210000;0.98052;0.98157;0.97910;0.98062;3591
20221011 220000;0.98027;0.98196;0.97789;0.98067;3628
20221011 230000;0.98104;0.98199;0.98004;0.98068;9153
20221012 000000;0.97991;0.98178;0.97907;0.98085;8790
20221012 010000;0.98076;0.98222;0.98027;0.98092;2890
20221012 020000;0.98101;0.98219;0.97906;0.98085;7765
20221012 030000;0.98101;0.98269;0.98012;0.98094;5876
20221012 040000;0.98063;0.98186;0.97945;0.98093;6087
20221012 050000;0.98100;0.98208;0.98006;0.98117;989
20221012 060000;0.98155;0.98513;0.97951;0.98109;4550
20221012 070000;0.98126;0.98229;0.97801;0.98127;7279
20221012 080000;0.98107;0.98251;0.97724;0.98143;1559
20221012 090000;0.98175;0.98382;0.97867;0.98142;5032
20221012 100000;0.98152;0.98461;0.97858;0.98160;2633
20221012 110000;0.98086;0.98399;0.97897;0.98158;1255
20221012 120000;0.98162;0.98184;0.98072;0.98157;2748
20221012 130000;0.98164;0.98581;0.98007;0.98211;7205
20221012 140000;0.98214;0.98340;0.97733;0.98123;8694
20221012 150000;0.98142;0.98449;0.98012;0.98093;7012
20221012 160000;0.98083;0.98408;0.97969;0.98103;3453
20221012 170000;0.98055;0.98619;0.97915;0.98137;6077
20221012 180000;0.98167;0.98320;0.98017;0.98163;7077
20221012 190000;0.98150;0.98239;0.98026;0.98154;3491
20221012 200000;0.98118;0.98252;0.98017;0.98173;7928
20221012 210000;0.98156;0.98382;0.98067;0.98175;6010
20221012 220000;0.98224;0.98445;0.98104;0.98177;2796
20221012 230000;0.98202;0.98336;0.98011;0.98186;5831
20221013 000000;0.98152;0.98364;0.98082;0.98208;9272
20221013 010000;0.98199;0.98480;0.98105;0.98207;3484
20221013 020000;0.98219;0.98303;0.98189;0.98213;1009
20221013 030000;0.98196;0.98270;0.98089;0.98195;4662
20221013 040000;0.98194;0.98339;0.98003;0.98209;3439
20221013 050000;0.98209;0.98383;0.98132;0.98200;3236
20221013 060000;0.98241;0.98372;0.98185;0.98227;7470
20221013 070000;0.98258;0.98331;0.97948;0.98215;3014
20221013 080000;0.98247;0.98344;0.98049;0.98221;8043
20221013 090000;0.98246;0.98511;0.97648;0.98217;994
20221013 100000;0.98211;0.98501;0.97933;0.98180;4892
20221013 110000;0.98222;0.98760;0.98080;0.98215;2929
20221013 120000;0.98252;0.98440;0.98120;0.98229;6654
20221013 130000;0.98274;0.98456;0.98058;0.98197;6268
20221013 140000;0.98227;0.98427;0.97619;0.98253;4686
20221013 150000;0.98193;0.98507;0.97990;0.98261;1311
20221013 160000;0.98271;0.98427;0.97908;0.98224;3259
20221013 170000;0.98219;0.98497;0.97757;0.98223;1161
20221013 180000;0.98199;0.98409;0.97886;0.98240;1629
20221013 190000;0.98221;0.98373;0.98128;0.98263;4708
20221013 200000;0.98281;0.98434;0.98193;0.98284;9025
20221013 210000;0.98279;0.98368;0.98227;0.98304;3697
20221013 220000;0.98347;0.98443;0.98179;0.98306;6098
20221013 230000;0.98362;0.98432;0.98256;0.98304;4184
20221014 000000;0.98301;0.98412;0.98085;0.98310;1790
20221014 010000;0.98347;0.98399;0.98295;0.98340;5994
20221014 020000;0.98346;0.98512;0.98300;0.98359;5010
20221014 030000;0.98330;0.98413;0.98227;0.98351;7277
20221014 040000;0.98366;0.98488;0.98311;0.98343;4955
20221014 050000;0.98361;0.98519;0.98299;0.98346;2988
20221014 060000;0.98367;0.98596;0.98247;0.98343;2146
20221014 070000;0.98413;0.98576;0.98196;0.98372;6915
20221014 080000;0.98356;0.98657;0.98191;0.98372;2486
20221014 090000;0.98375;0.98597;0.98118;0.98343;2316
20221014 100000;0.98312;0.98580;0.97964;0.98334;3930
20221014 110000;0.98359;0.98617;0.97991;0.98356;8885
20221014 120000;0.98372;0.98507;0.98321;0.98364;5972
20221014 130000;0.98372;0.98744;0.98246;0.98391;5583
20221014 140000;0.98457;0.98665;0.98231;0.98376;6972
20221014 150000;0.98369;0.98546;0.97843;0.98378;6293
20221014 160000;0.98303;0.98422;0.98135;0.98368;7922
20221014 170000;0.98344;0.98734;0.98133;0.98354;8176
20221014 180000;0.98400;0.98464;0.98195;0.98350;3178
20221014 190000;0.98324;0.98481;0.98097;0.98390;1293
20221014 200000;0.98394;0.98585;0.98321;0.98400;2303
20221014 210000;0.98433;0.98502;0.98260;0.98423;4386
20221014 220000;0.98358;0.98765;0.98257;0.98447;3821
20221014 230000;0.98416;0.98523;0.98194;0.98445;2518
20221017 000000;0.98434;0.98521;0.98341;0.98449;7794
20221017 010000;0.98427;0.98489;0.98311;0.98460;1448
20221017 020000;0.98416;0.98518;0.98252;0.98448;6917
20221017 030000;0.98425;0.98654;0.98359;0.98478;7950
20221017 040000;0.98488;0.98625;0.98381;0.98472;8481
20221017 050000;0.98500;0.98656;0.98406;0.98480;4102
20221017 060000;0.98383;0.98752;0.98271;0.98495;3465
20221017 070000;0.98508;0.98681;0.98360;0.98506;4437
20221017 080000;0.98465;0.98648;0.98255;0.98562;9431
20221017 090000;0.98572;0.98817;0.98337;0.98531;2996
20221017 100000;0.98539;0.98878;0.98111;0.98511;4391
20221017 110000;0.98530;0.98684;0.98012;0.98552;5730
20221017 120000;0.98556;0.98645;0.98520;0.98554;5214
20221017 130000;0.98585;0.99028;0.98320;0.98575;1853
20221017 140000;0.98558;0.98939;0.98318;0.98595;4665
20221017 150000;0.98522;0.99449;0.97964;0.98602;6420
20221017 160000;0.98609;0.98744;0.98415;0.98562;5529
20221017 170000;0.98561;0.98765;0.98414;0.98576;5160
20221017 180000;0.98603;0.99109;0.98400;0.98568;1415
20221017 190000;0.98625;0.98734;0.98357;0.98592;3980
20221017 200000;0.98600;0.98674;0.98341;0.98596;7116
20221017 210000;0.98633;0.98690;0.98467;0.98592;5384
20221017 220000;0.98628;0.98765;0.98457;0.98604;2523
20221017 230000;0.98570;0.98662;0.98473;0.98605;7157
20221018 000000;0.98684;0.98726;0.98462;0.98617;6049
20221018 010000;0.98655;0.98765;0.98615;0.98648;470
20221018 020000;0.98707;0.98953;0.98454;0.98637;2156
20221018 030000;0.98626;0.98825;0.98551;0.98666;9289
20221018 040000;0.98635;0.98781;0.98412;0.98694;2788
20221018 050000;0.98702;0.98798;0.98616;0.98696;3744
20221018 060000;0.98750;0.98832;0.98501;0.98665;5558
20221018 070000;0.98692;0.98817;0.98418;0.98700;742
20221018 080000;0.98695;0.98915;0.98457;0.98682;8321
20221018 090000;0.98643;0.99084;0.98454;0.98747;661
20221018 100000;0.98772;0.99491;0.98374;0.98727;9499
20221018 110000;0.98756;0.98928;0.98556;0.98724;1919
20221018 120000;0.98738;0.98830;0.98534;0.98731;9148
20221018 130000;0.98716;0.98836;0.98275;0.98719;6842
20221018 140000;0.98727;0.98889;0.98567;0.98765;778
20221018 150000;0.98727;0.98872;0.98348;0.98767;7559
20221018 160000;0.98746;0.98889;0.98565;0.98768;6236
20221018 170000;0.98754;0.99048;0.98415;0.98776;3625
20221018 180000;0.98773;0.98968;0.98546;0.98789;3475
20221018 190000;0.98750;0.98973;0.98686;0.98788;8312
20221018 200000;0.98782;0.98932;0.98705;0.98813;1823
20221018 210000;0.98754;0.98905;0.98701;0.98817;1655
20221018 220000;0.98812;0.98994;0.98693;0.98802;4545
20221018 230000;0.98760;0.99004;0.98594;0.98803;3798
20221019 000000;0.98756;0.98874;0.98709;0.98792;2785
20221019 010000;0.98782;0.98897;0.98738;0.98813;6206
20221019 020000;0.98843;0.98988;0.98778;0.98832;654
20221019 030000;0.98861;0.98981;0.98701;0.98860;1551
20221019 040000;0.98857;0.98980;0.98752;0.98863;5030
20221019 050000;0.98832;0.98952;0.98680;0.98880;4429
20221019 060000;0.98896;0.99215;0.98667;0.98895;626
20221019 070000;0.98859;0.99155;0.98560;0.98943;5835
20221019 080000;0.98978;0.99197;0.98740;0.98947;4738
20221019 090000;0.98952;0.99284;0.98543;0.98922;1451
20221019 100000;0.98918;0.99240;0.98795;0.98910;7464
20221019 110000;0.98937;0.99253;0.98727;0.98902;6268
20221019 120000;0.98889;0.98995;0.98821;0.98896;823
20221019 130000;0.98847;0.99149;0.98728;0.98920;6094
20221019 140000;0.98947;0.99129;0.98616;0.98911;8663
20221019 150000;0.98941;0.99338;0.98695;0.98892;7155
20221019 160000;0.98899;0.99107;0.98769;0.98925;1993
20221019 170000;0.98988;0.99296;0.98795;0.98953;1990
20221019 180000;0.98952;0.99113;0.98690;0.98981;8981
20221019 190000;0.99005;0.99178;0.98862;0.98985;8001
20221019 200000;0.98924;0.99150;0.98866;0.98999;546
20221019 210000;0.98976;0.99116;0.98916;0.99006;6087
20221019 220000;0.98974;0.99049;0.98886;0.99002;9138
20221019 230000;0.98979;0.99133;0.98847;0.99023;6533
20221020 000000;0.99015;0.99205;0.98969;0.99039;8793
20221020 010000;0.99068;0.99198;0.98936;0.99060;2363
20221020 020000;0.99015;0.99311;0.98922;0.99055;7982
20221020 030000;0.99097;0.99178;0.98906;0.99074;1537
20221020 040000;0.99057;0.99169;0.99006;0.99085;1617
20221020 050000;0.99089;0.99254;0.98899;0.99096;8704
20221020 060000;0.99116;0.99345;0.98955;0.99112;8947
20221020 070000;0.99130;0.99305;0.98631;0.99091;6768
20221020 080000;0.99086;0.99285;0.98990;0.99078;6362
20221020 090000;0.99056;0.99342;0.98514;0.99101;3752
20221020 100000;0.99064;0.99337;0.98635;0.99096;2846
20221020 110000;0.99086;0.99236;0.98896;0.99052;3382
20221020 120000;0.99014;0.99156;0.98983;0.99072;1539
20221020 130000;0.99026;0.99218;0.98594;0.99063;2449
20221020 140000;0.99026;0.99499;0.98926;0.99104;3013
20221020 150000;0.99125;0.99340;0.98806;0.99077;2736
20221020 160000;0.99110;0.99539;0.98954;0.99088;7312
20221020 170000;0.99070;0.99506;0.98735;0.99100;1008
20221020 180000;0.99170;0.99296;0.98950;0.99100;2451
20221020 190000;0.99111;0.99335;0.98958;0.99098;1648
20221020 200000;0.99103;0.99203;0.99057;0.99090;636
20221020 210000;0.99133;0.99199;0.98954;0.99083;6579
20221020 220000;0.99092;0.99213;0.99017;0.99103;3649
20221020 230000;0.99062;0.99128;0.99013;0.99101;937
